step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
199,CASH_OUT,544.16,C830662161,7302.91,6758.75,C735205745,14321.79,14811.5,0,0
709,CASH_IN,5704.39,C500431123,15454.66,9750.27,C427027675,11821.68,17386.6,0,0
247,PAYMENT,2787.03,C871163359,7093.54,4306.51,C356019340,1209.73,3365.12,0,0
405,PAYMENT,59449.75,C340495446,7017.58,0.0,C675624307,1451.17,59827.98,0,0
387,CASH_OUT,13732.74,C275459160,2935.88,0.0,C253471028,2923.48,13378.11,0,0
632,CASH_OUT,13063.43,C912536387,2366.87,0.0,C569389797,1377.47,10798.93,0,0
327,CASH_OUT,2126.82,C630285686,14631.84,12505.02,C661525032,346.69,1958.42,0,0
212,CASH_OUT,6516.87,C863859451,21160.7,14643.83,C707516974,16592.62,22747.64,0,0
17,PAYMENT,15518.71,C929924261,1568.33,0.0,C291818571,9168.55,23186.09,0,0
271,PAYMENT,29411.83,C482038090,41769.1,12357.27,C226156369,441.04,29595.52,0,0
614,PAYMENT,6843.09,C141160009,42027.16,35184.07,C580444229,3185.45,9432.84,0,0
8,CASH_IN,56524.12,C918100181,57643.55,1119.43,C151603662,3527.29,50091.26,0,0
666,PAYMENT,8220.45,C625216670,20948.74,12728.29,C508854210,6819.22,14774.39,0,0
404,PAYMENT,33763.14,C208395094,34739.17,976.03,C662822326,701.02,34040.05,0,0
105,PAYMENT,3355.2,C576815271,354172.29,350817.09,C838897799,429.58,3575.07,0,0
225,CASH_IN,310.24,C125187903,8499.12,8188.88,C687901874,12525.28,12794.26,0,0
412,CASH_OUT,13135.14,C413080142,2783.5,0.0,C995200315,310.71,12759.27,0,0
235,CASH_OUT,29899.09,C608892128,1337.97,0.0,C601033361,3233.13,25768.48,0,0
81,CASH_IN,22825.31,C855455170,186001.66,163176.35,C501566630,2732.74,24875.69,0,0
495,CASH_OUT,17325.52,C416298352,189696.53,172371.01,C321186219,3936.66,21259.89,0,0
500,CASH_OUT,4326.63,C761794848,3337.91,0.0,C705811889,7745.69,11637.68,0,0
89,PAYMENT,1896.67,C773665601,4487.36,2590.69,C388876435,87328.06,88767.19,0,0
209,CASH_OUT,21875.24,C329239205,8217.44,0.0,C168117413,276.14,16536.68,0,0
182,PAYMENT,17458.91,C530120934,83816.51,66357.6,C109432733,23809.66,41056.0,0,0
490,CASH_OUT,2952.42,C671344851,1937.29,0.0,C669080610,53.42,2891.89,0,0
543,PAYMENT,59692.61,C853447133,699.29,0.0,C120342928,60396.12,115588.13,0,0
541,CASH_OUT,1653.82,C754801346,344990.35,343336.53,C689002944,124.32,1752.9,0,0
698,CASH_OUT,2834.61,C210821752,21344.73,18510.12,C457977119,394553.63,396965.94,0,0
572,PAYMENT,154132.11,C439722534,26413.22,0.0,C475953208,2436.74,151378.28,0,0
239,PAYMENT,38694.3,C979973080,9821.62,0.0,C336226416,50145.77,79121.85,0,0
81,CASH_OUT,4253.86,C947627327,26867.63,22613.77,C746292749,34595.57,37806.57,0,0
457,CASH_OUT,13592.66,C722275833,1378.42,0.0,C770180186,2240.2,13844.29,0,0
681,PAYMENT,10706.71,C496695308,3784.31,0.0,C180212816,2572.03,11134.75,0,0
725,PAYMENT,57.85,C146993459,15642.34,15584.49,C599574689,1089.11,1137.11,0,0
172,CASH_IN,1585.01,C322228091,443.04,0.0,C642823412,20277.48,21766.53,0,0
176,CASH_OUT,7394.38,C183365027,8486.43,1092.05,C230390108,2293.32,7587.86,0,0
28,CASH_OUT,4264.58,C709759830,7736.88,3472.3,C242294370,1125.33,5032.76,0,0
105,PAYMENT,12642.06,C957360033,8484.23,0.0,C714143468,12927.3,22111.36,0,0
413,CASH_OUT,61887.17,C377141847,5845.21,0.0,C509238843,977.58,60033.43,0,0
407,CASH_OUT,101593.32,C891204980,101593.32,0.0,C648575004,2718.49,6173.39,1,0
276,TRANSFER,1207.4,C484845406,868.66,0.0,C166224990,5959.79,7071.18,0,0
231,CASH_OUT,14541.08,C503959223,16599.38,2058.3,C741810518,1546.31,14307.04,0,0
617,CASH_IN,4501.1,C280434420,8516.95,4015.85,C963992962,2028.83,5700.32,0,0
342,CASH_IN,6118.58,C484756807,1697.78,0.0,C302077735,77883.53,82657.62,0,0
601,CASH_IN,4792.5,C886275771,14673.52,9881.02,C563387807,3402.88,6840.24,0,0
716,CASH_IN,458313.19,C697014103,8583.31,0.0,C842261677,2572.6,371979.48,0,0
236,CASH_OUT,143.56,C281400334,6690.64,6547.08,C990922194,3585.94,3695.07,0,0
151,PAYMENT,4027.89,C573886499,525.66,0.0,C828719476,11136.9,14120.66,0,0
709,PAYMENT,8049.46,C736011294,37203.25,29153.79,C405685809,764.36,8182.34,0,0
472,CASH_IN,1986.13,C169607092,2101.54,115.41,C868713181,10604.01,12120.93,0,0
217,CASH_OUT,40932.78,C786991925,14689.75,0.0,C111462705,7789.07,39182.36,0,0
463,CASH_IN,35026.63,C281123957,3974.27,0.0,C393489900,196.45,28292.87,0,0
383,TRANSFER,7435.65,C365190479,7457.01,21.36,C279475034,124201.45,130438.44,0,0
673,CASH_IN,4978.02,C474710139,75240.03,70262.01,C575243225,68149.86,72401.66,0,0
191,PAYMENT,6624.15,C554423263,29656.22,23032.07,C902442984,1163.27,7120.79,0,0
737,CASH_OUT,6710.2,C924411893,72770.06,66059.86,C998477078,651.73,6533.6,0,0
696,PAYMENT,7036.94,C300690353,21929.29,14892.35,C223286963,7409.31,13352.04,0,0
135,CASH_OUT,5776.78,C330262656,24202.6,18425.82,C776976265,377.45,5103.91,0,0
123,PAYMENT,12764.32,C441036691,923.61,0.0,C510824086,57280.14,67232.94,0,0
397,CASH_OUT,31438.29,C968620958,8297.52,0.0,C187737714,2114.94,30817.56,0,0
34,PAYMENT,884.95,C509043477,9534.16,8649.21,C194043388,91058.05,91761.81,0,0
223,CASH_OUT,1222.69,C925536851,83742.11,82519.42,C921925547,1114.4,2281.92,0,0
324,PAYMENT,348.16,C861952785,6252.0,5903.84,C365701965,4015.98,4320.92,0,0
721,PAYMENT,38542.44,C713140648,19876.42,0.0,C673579164,48097.37,82407.21,0,0
738,TRANSFER,12715.56,C586539614,18744.13,6028.57,C950999730,2746.74,13588.5,0,0
113,CASH_OUT,20120.24,C985912799,75849.98,55729.74,C543974781,8020.57,27709.57,0,0
663,CASH_OUT,618.26,C315135767,10931.28,10313.02,C288933408,35129.12,35640.1,0,0
68,CASH_OUT,201371.48,C741591870,46243.7,0.0,C829890027,1806.44,168560.26,0,0
557,CASH_OUT,2708.28,C118803868,1035.56,0.0,C716324750,507.18,3128.54,0,0
629,DEBIT,10968.36,C550511164,1186.75,0.0,C754411298,355.78,10024.08,0,0
662,TRANSFER,37717.99,C868991114,434.84,0.0,C594480366,14047.21,45532.1,0,0
166,TRANSFER,1371.19,C822792828,43433.12,42061.93,C586849258,9895.16,10962.83,0,0
664,CASH_OUT,3030.9,C471186900,36698.84,33667.94,C262477387,33222.87,35567.31,0,0
87,PAYMENT,11187.02,C874460375,51289.5,40102.48,C576375583,3001.06,13521.67,0,0
386,PAYMENT,1388107.04,C671356196,4836.55,0.0,C776375572,374.16,1088427.74,0,0
349,PAYMENT,13933.13,C761798670,5736.92,0.0,C275721304,71.17,9848.34,0,0
235,CASH_IN,146012.87,C150537040,11141.46,0.0,C308820722,857976.99,961038.45,0,0
17,CASH_OUT,70984.13,C318898716,116488.63,45504.5,C721326080,12688.63,83212.84,0,0
574,PAYMENT,15715.74,C899552120,169522.71,153806.97,C983619358,6286.91,19927.41,0,0
250,CASH_OUT,1365.73,C888397605,43945.82,42580.09,C452830510,8115.67,9272.04,0,0
492,CASH_OUT,54587.3,C141702976,21950.16,0.0,C845491858,373.75,53616.17,0,0
305,TRANSFER,546.43,C441595996,99019.69,98473.26,C264478004,1175.24,1615.39,0,0
278,TRANSFER,144578.11,C184719603,9101.88,0.0,C612746421,113322.64,249009.09,0,0
659,PAYMENT,11614.5,C970709246,7432.28,0.0,C949406276,16075.07,26720.26,0,0
71,PAYMENT,68.69,C275608049,11008.98,10940.29,C497401201,1243.3,1301.21,0,0
548,CASH_OUT,4390.02,C677306507,3077.67,0.0,C239580623,540.09,4633.3,0,0
555,CASH_OUT,26294.26,C823754200,10275.17,0.0,C575232982,1942.54,27966.85,0,0
283,CASH_OUT,5288.85,C892881137,2499.6,0.0,C280863583,2785.62,6806.11,0,0
196,CASH_OUT,29348.9,C418748117,62162.78,32813.88,C429765523,196508.87,217207.26,0,0
4,CASH_OUT,1754.53,C535059124,30198.0,28443.47,C682527873,3502.1,5162.65,0,0
697,PAYMENT,772.19,C196602578,114044.45,113272.26,C948718615,577.56,1211.59,0,0
705,CASH_OUT,7125.24,C300537841,1159.88,0.0,C314088639,4422.74,10574.11,0,0
180,PAYMENT,8576.82,C773352833,231548.68,222971.86,C725432824,7909.42,14485.6,0,0
24,CASH_OUT,4328.2,C717481963,1263.05,0.0,C669786069,490.3,4613.07,0,0
92,CASH_OUT,73800.74,C802930066,2213.96,0.0,C484126929,10136.5,77764.68,0,0
51,CASH_IN,1753.95,C722134556,5264.64,3510.69,C310976471,43306.1,45035.51,0,0
618,CASH_IN,14238.4,C405482723,94995.14,80756.74,C359244076,6308.22,18305.15,0,0
663,PAYMENT,9157.66,C364557453,18738.96,9581.3,C236821597,1170.61,10263.89,0,0
114,CASH_OUT,491.72,C950571446,9267.38,8775.66,C494005454,1897.01,2316.57,0,0
555,CASH_OUT,754.27,C127549548,4068.62,3314.35,C226448613,248.17,916.78,0,0
134,PAYMENT,8278.69,C811678560,1696.12,0.0,C109153865,3862.6,11331.95,0,0
273,CASH_OUT,286690.92,C219648792,73053.04,0.0,C723416451,8599.02,251406.57,0,0
446,CASH_IN,22987.04,C875105513,44265.41,21278.37,C163902259,978.54,20950.46,0,0
535,CASH_OUT,362.8,C629908328,101587.48,101224.68,C227002664,161370.83,161649.09,0,0
650,CASH_IN,30.0,C718996945,24227.1,24197.1,C929641701,20457.46,20481.72,0,0
34,PAYMENT,30317.99,C731266175,253.88,0.0,C752024649,195.0,27802.5,0,0
146,CASH_OUT,6814.55,C644427496,2065.5,0.0,C129270384,202.34,5052.23,0,0
209,CASH_IN,63213.85,C325614690,26830.83,0.0,C251153498,836.11,58368.55,0,0
231,CASH_IN,1660.22,C826470093,7672.7,6012.48,C766326492,83427.54,84740.99,0,0
742,DEBIT,15220.26,C590551887,5777.56,0.0,C759250371,24432.25,36327.66,0,0
578,CASH_IN,37164.61,C386547622,2553.35,0.0,C451923515,91370.87,125118.07,0,0
239,PAYMENT,3621.22,C410581846,55347.37,51726.15,C954753243,5005.92,7774.28,0,0
723,CASH_IN,3763.28,C693394909,26483.81,22720.53,C899623783,3370.85,7090.87,0,0
371,PAYMENT,8480.06,C428066154,28333.12,19853.06,C768858472,520.34,8976.69,0,0
373,CASH_OUT,21521.71,C712786803,5164.67,0.0,C773402965,9222.77,27245.7,0,0
323,CASH_OUT,7896.69,C510127173,17403.59,9506.9,C806243697,3452.65,9931.3,0,0
107,CASH_IN,46779.18,C737378894,1796.06,0.0,C233588917,3221.46,37076.08,0,0
695,PAYMENT,3528.11,C658489405,10995.68,7467.57,C730641322,90444.48,93737.85,0,0
11,PAYMENT,741.66,C620235322,301.3,0.0,C945913614,3915.03,4470.4,0,0
130,CASH_IN,284519.1,C938688812,1271.34,0.0,C302263696,53947.5,332751.85,0,0
171,CASH_IN,2728.91,C385799404,8238.16,5509.25,C113182821,281.88,3003.09,0,0
208,PAYMENT,2912.61,C489111582,471030.07,468117.46,C424800947,620699.3,622845.09,0,0
98,CASH_OUT,7197.97,C327757718,896.85,0.0,C342653528,2510.19,9023.65,0,0
14,CASH_IN,9144.67,C612554088,2068.6,0.0,C954340266,17552.14,25231.81,0,0
504,CASH_IN,4039.88,C989083649,18493.27,14453.39,C501296686,23371.94,26855.71,0,0
721,PAYMENT,7852.75,C286167125,189877.49,182024.74,C695089520,2007.73,7927.7,0,0
91,PAYMENT,7543.4,C929361522,18092.61,10549.21,C983747942,21466.61,28384.33,0,0
221,DEBIT,11099.72,C811247740,38300.29,27200.57,C810122260,23571.78,31896.39,0,0
377,TRANSFER,116.34,C496119485,8051.34,7935.0,C774167321,1361.5,1473.84,0,0
690,CASH_OUT,239324.91,C231928651,6210.94,0.0,C971825156,1390.84,201512.51,0,0
516,CASH_OUT,6215.99,C462393212,15112.49,8896.5,C719966053,5332.38,10867.47,0,0
570,CASH_OUT,23043.08,C823916142,4976.92,0.0,C308293228,3992.25,26494.68,0,0
432,CASH_OUT,678.18,C619398436,39592.86,38914.68,C754101494,60332.98,60957.84,0,0
310,CASH_OUT,3471.01,C267155598,1200.62,0.0,C389518000,17410.05,20402.94,0,0
149,CASH_IN,2415.91,C242696504,50765.92,48350.01,C680321487,4329.63,6312.62,0,0
643,CASH_OUT,114176.73,C970440979,14171.24,0.0,C383940214,14631.62,110384.85,0,0
598,PAYMENT,2822.94,C717388890,9680.98,6858.04,C121921726,123.47,2388.88,0,0
19,CASH_IN,31714.97,C424579695,1136.29,0.0,C999604964,1623.66,32826.6,0,0
532,CASH_OUT,2513.03,C181106419,3072.72,559.69,C614097169,8250.9,10200.65,0,0
63,PAYMENT,3587.77,C470743235,80658.32,77070.55,C703008052,36594.67,39546.7,0,0
550,PAYMENT,5208.3,C723859407,9770.29,4561.99,C827819541,7041.56,11903.34,0,0
614,PAYMENT,81709.15,C400005718,20284.2,0.0,C671068376,67834.77,133962.19,0,0
98,PAYMENT,269.96,C643258686,3571.36,3301.4,C649399036,23442.17,23702.95,0,0
323,PAYMENT,758.85,C403791621,12789.99,12031.14,C812655658,2040.62,2627.15,0,0
92,CASH_IN,243.44,C329517245,1705.77,1462.33,C365853955,3819.77,3992.47,0,0
422,CASH_OUT,1144.24,C334662397,15519.05,14374.81,C845599347,10251.29,11268.09,0,0
690,PAYMENT,1880.17,C330136961,23294.24,21414.07,C751693674,2191.75,3794.55,0,0
61,CASH_OUT,443.16,C746884703,21610.23,21167.07,C263901516,77367.52,77801.78,0,0
296,CASH_IN,2161.45,C403599666,3444.81,1283.36,C231428462,668.0,2455.39,0,0
724,CASH_OUT,215.62,C767225235,7997.81,7782.19,C891721337,8681.86,8841.56,0,0
224,CASH_OUT,1296.76,C379954487,29905.31,28608.55,C905296122,18468.18,19504.19,0,0
99,CASH_OUT,70316.15,C394485263,9728.78,0.0,C994222852,2795.58,60311.63,0,0
364,CASH_IN,16755.11,C931812010,8682.3,0.0,C190823527,1863.41,16523.12,0,0
378,PAYMENT,11355.32,C888604399,232164.49,220809.17,C906057096,4285.76,13169.6,0,0
493,PAYMENT,1332.75,C460633463,3208.36,1875.61,C877142020,21196.63,22349.58,0,0
234,CASH_IN,510.32,C341944496,67550.29,67039.97,C790834622,1998.74,2494.98,0,0
711,PAYMENT,1042.65,C744063844,2363.69,1321.04,C548028484,717.62,1580.02,0,0
388,CASH_IN,7496.73,C162877983,35673.79,28177.06,C557656184,38989.69,45702.79,0,0
213,PAYMENT,38666.09,C510807619,38647.17,0.0,C126333797,10084.29,39805.74,0,0
714,TRANSFER,41120.47,C639881060,6213.33,0.0,C550595584,30156.13,68825.74,0,0
688,CASH_IN,25212.68,C708199764,2151.21,0.0,C313444276,19279.49,38968.1,0,0
371,PAYMENT,2148.23,C196363515,695.3,0.0,C280185672,248649.8,250527.23,0,0
19,TRANSFER,8469.19,C348997657,5309.91,0.0,C150319620,36568.76,43260.05,0,0
444,PAYMENT,4544.09,C207318511,29417.0,24872.91,C511917021,1334.96,4607.71,0,0
413,TRANSFER,5641.24,C556467753,2653.3,0.0,C143091578,11458.45,15948.31,0,0
111,CASH_OUT,317054.9,C357723659,15450.91,0.0,C864747834,1801.76,243907.8,0,0
472,CASH_IN,339.81,C508337743,1458.78,1118.97,C900550549,2170.2,2499.07,0,0
625,PAYMENT,5311.25,C139579129,9406.61,4095.36,C820859717,386.64,4528.61,0,0
79,PAYMENT,71764.7,C732866873,2390.92,0.0,C370888701,2936.57,74150.62,0,0
538,PAYMENT,579.05,C330758572,11884.96,11305.91,C246743680,13109.1,13599.96,0,0
105,CASH_OUT,2543.39,C592299407,6300.48,3757.09,C706078880,4364.07,6313.12,0,0
557,DEBIT,3126.69,C714783083,2240.49,0.0,C118529955,679.35,3235.12,0,0
312,CASH_IN,5421.23,C855785123,4972.56,0.0,C871153538,316.89,4410.08,0,0
5,PAYMENT,458.19,C267015529,3290.4,2832.21,C494711068,219986.77,220422.1,0,0
718,CASH_IN,23659.38,C919688027,1861.45,0.0,C837790829,8824.52,26237.61,0,0
124,PAYMENT,26884.82,C535102490,67786.53,40901.71,C170172091,1115.07,26979.83,0,0
443,PAYMENT,20233.11,C136551077,7783.32,0.0,C483069198,11284.78,25726.67,0,0
135,CASH_OUT,1691.43,C335130716,491.11,0.0,C512485216,252845.76,254181.79,0,0
694,CASH_OUT,9468.44,C815269171,5245.25,0.0,C143283556,15015.41,22040.67,0,0
549,CASH_OUT,1605.21,C812859287,52684.03,51078.82,C736699435,32.57,1486.22,0,0
598,TRANSFER,4452.97,C277183907,4264.0,0.0,C938052480,581941.4,585742.88,0,0
322,PAYMENT,390913.77,C318005569,126325.33,0.0,C586537902,176.15,383976.02,0,0
348,CASH_OUT,9626.28,C766870868,3696.0,0.0,C672446610,3392.01,11187.89,0,0
472,CASH_IN,955.71,C857429736,28427.49,27471.78,C424878973,638.98,1319.66,0,0
584,CASH_IN,11210.47,C141940542,63256.8,52046.33,C783563449,1297.24,11706.14,0,0
630,CASH_OUT,711.07,C777211442,26246.58,25535.51,C337574993,8200.39,8821.76,0,0
14,TRANSFER,936.16,C651586139,1699.79,763.63,C466696155,118.17,1005.87,0,0
494,PAYMENT,1243.86,C884164818,3249.63,2005.77,C851273130,4177.87,5207.59,0,0
82,CASH_IN,3641.84,C135028477,77273.51,73631.67,C168446404,38762.8,42118.59,0,0
214,PAYMENT,43763.01,C729777015,3996.13,0.0,C871315948,1077.25,33957.26,0,0
617,CASH_OUT,22951.0,C214531856,57728.99,34777.99,C766640080,402.42,23350.16,0,0
187,PAYMENT,20772.63,C907305430,7006.36,0.0,C340194641,3824.76,19447.73,0,0
593,CASH_OUT,1120.95,C549961713,16517.17,15396.22,C969210541,2673.08,3736.79,0,0
345,PAYMENT,3058.36,C181777172,1670.43,0.0,C956658186,1683.43,4019.2,0,0
173,PAYMENT,13221.53,C517690777,5364.72,0.0,C996191916,578.81,12937.67,0,0
249,CASH_OUT,2615.01,C379380686,3594.07,979.06,C440022888,12513.11,15019.27,0,0
395,PAYMENT,4909.56,C115563721,18739.7,13830.14,C931423923,14349.56,19077.43,0,0
569,TRANSFER,17933.86,C917166807,15364.21,0.0,C883686164,721.86,15835.0,0,0
451,CASH_IN,4325.18,C265842998,26741.58,22416.4,C592381578,926.06,4510.09,0,0
694,CASH_IN,12172.17,C858423193,6401.04,0.0,C350992201,6283.52,17848.75,0,0
645,PAYMENT,142473.49,C629890029,3309.84,0.0,C969983526,865.28,125365.28,0,0
560,CASH_OUT,5947.07,C716682735,17572.56,11625.49,C552197575,6779.05,12050.43,0,0
449,CASH_IN,67697.74,C724795353,2851.55,0.0,C935106934,69042.93,121225.71,0,0
216,CASH_OUT,22178.22,C130085481,67348.36,45170.14,C580935256,4413.04,22906.28,0,0
307,PAYMENT,577.65,C992065408,11251.05,10673.4,C165920510,553.07,1021.45,0,0
89,CASH_OUT,1114.49,C138998577,8191.05,7076.56,C461869888,9954.56,10957.15,0,0
279,CASH_OUT,1807.19,C335179103,26722.56,24915.37,C600542627,3569.65,4941.21,0,0
689,PAYMENT,1739.4,C861265632,11913.81,10174.41,C245826908,3750.77,5180.08,0,0
317,CASH_OUT,6887.6,C175151525,1110.9,0.0,C730491353,11563.18,18138.22,0,0
85,PAYMENT,24498.31,C514831402,2718.55,0.0,C514369801,17049.35,38214.27,0,0
485,CASH_OUT,77597.09,C587751608,65287.97,0.0,C463596924,5239.09,80416.17,0,0
716,TRANSFER,14111.07,C958892330,15151.07,1040.0,C205645324,4406.23,15268.34,0,0
645,PAYMENT,3632.86,C211331783,1072.39,0.0,C465426604,201667.32,204689.75,0,0
204,CASH_IN,190.94,C132832833,22655.73,22464.79,C587991785,42659.16,42821.48,0,0
338,PAYMENT,9200.94,C683397401,5773.95,0.0,C615980251,22034.9,29581.24,0,0
395,CASH_OUT,8487.81,C144319150,3598.42,0.0,C343169043,6224.02,13908.44,0,0
185,CASH_IN,11262.93,C799502787,2398.72,0.0,C125005686,804.05,9190.61,0,0
200,CASH_IN,359055.6,C973464997,59867.81,0.0,C941330802,37395.12,344682.13,0,0
176,PAYMENT,75589.58,C579438820,700.47,0.0,C962079306,6372.39,62432.02,0,0
739,CASH_IN,33293.24,C953566265,3803.59,0.0,C913709706,1739.05,31328.72,0,0
555,CASH_OUT,1434.05,C213982208,15997.54,14563.49,C360915136,3172.73,4533.75,0,0
625,CASH_IN,3218.3,C346028635,142563.76,139345.46,C642337124,863.39,3135.51,0,0
607,CASH_OUT,6831.36,C509394881,30662.24,23830.88,C226801775,32964.69,38683.09,0,0
713,CASH_OUT,2006.74,C126468642,3755.45,1748.71,C915002886,16805.59,18506.93,0,0
79,CASH_OUT,19947.04,C192635111,132459.23,112512.19,C104939556,6815.39,25088.4,0,0
656,CASH_OUT,15404.82,C396470994,1749.9,0.0,C523602490,4550.47,15679.16,0,0
50,CASH_IN,1142.58,C763339056,19890.63,18748.05,C753005002,1443.46,2382.44,0,0
354,PAYMENT,69861.51,C737632106,27769.04,0.0,C546733867,106.26,65471.79,0,0
442,CASH_OUT,9741.58,C153821088,3562.89,0.0,C185775943,386.35,8760.63,0,0
266,PAYMENT,360.56,C690426958,38039.85,37679.29,C107047618,1291.09,1624.59,0,0
109,CASH_IN,7387.78,C423741391,6180.56,0.0,C237017172,985.02,6963.23,0,0
143,CASH_IN,13442.43,C812910531,37900.27,24457.84,C151788299,8273.8,21393.97,0,0
613,CASH_OUT,46677.91,C368231092,846.07,0.0,C145494959,21177.38,54935.01,0,0
237,CASH_OUT,4414.03,C339851557,22080.81,17666.78,C267133755,3900.3,7110.84,0,0
231,CASH_OUT,35964.55,C735517679,7200.03,0.0,C706810652,62072.01,92949.22,0,0
687,PAYMENT,11348.67,C524111150,74948.44,63599.77,C152235770,1200.85,10747.89,0,0
107,CASH_OUT,759.68,C693187304,12506.81,11747.13,C912959845,3850.79,4528.08,0,0
681,CASH_OUT,634.41,C581944684,87015.74,86381.33,C594738398,4483.79,4971.47,0,0
685,DEBIT,61120.82,C512781083,28607.36,0.0,C444512408,35099.26,82028.34,0,0
445,CASH_IN,69756.89,C919697175,11034.01,0.0,C863576118,5946.73,70453.22,0,0
123,CASH_OUT,14490.33,C481132886,43542.99,29052.66,C321249605,6250.55,17662.11,0,0
116,CASH_OUT,97817.35,C192824967,97817.35,0.0,C482281405,249.96,110105.17,1,0
212,CASH_OUT,54279.27,C727457281,27115.61,0.0,C161588953,972.79,49401.41,0,0
430,CASH_IN,27737.25,C234720301,429.04,0.0,C237843264,35338.0,55447.45,0,0
115,PAYMENT,1571.27,C918163356,3059.97,1488.7,C383121945,117.26,1552.36,0,0
339,TRANSFER,182877.49,C806080985,106527.53,0.0,C298253336,55126.55,231393.86,0,0
86,CASH_IN,21276.16,C690293846,2030.59,0.0,C414367400,12081.08,32186.92,0,0
402,PAYMENT,4046.03,C518384637,50196.06,46150.03,C158326928,1279.8,4122.78,0,0
16,PAYMENT,2433.57,C625671362,38548.75,36115.18,C649050811,1099.17,3196.7,0,0
527,CASH_OUT,12864.29,C166638418,4497.92,0.0,C203757017,149151.75,161681.58,0,0
42,PAYMENT,400.25,C789666701,669.92,269.67,C295270619,62350.72,62702.79,0,0
145,PAYMENT,28549.99,C962582323,5690.94,0.0,C105317278,3963.99,26435.62,0,0
130,PAYMENT,1456.18,C374558334,301649.96,300193.78,C351808130,6262.06,7366.37,0,0
618,TRANSFER,15789.41,C423075352,3659.51,0.0,C550171199,1535.9,15832.96,0,0
40,CASH_IN,3168.72,C732300639,4058.68,889.96,C376322985,6264.23,9215.5,0,0
319,CASH_OUT,5034.38,C661266818,2991.79,0.0,C388476831,1461.14,6363.5,0,0
440,CASH_OUT,2074.68,C816829850,82634.02,80559.34,C214395697,4266.81,6282.81,0,0
384,CASH_IN,6061.95,C950648965,9280.09,3218.14,C481063740,127847.43,132707.8,0,0
506,CASH_OUT,243016.15,C453143600,5224.64,0.0,C779647783,4137.7,218274.56,0,0
597,TRANSFER,98037.7,C550377830,111325.21,13287.51,C629120618,745.13,72357.33,0,0
293,CASH_IN,15337.59,C959295996,31864.29,16526.7,C729731745,420.12,11591.08,0,0
616,CASH_OUT,7742.43,C418606833,3364.6,0.0,C810775483,6178.38,11764.08,0,0
237,PAYMENT,37032.91,C268832006,2131.59,0.0,C488514179,1249.36,37472.85,0,0
732,CASH_OUT,61941.56,C656928935,75906.3,13964.74,C651354246,7660.91,53852.57,0,0
375,CASH_OUT,1819.52,C958027325,13700.43,11880.91,C620337803,266.37,1803.31,0,0
547,TRANSFER,7048.78,C845991002,1308.2,0.0,C831909623,17025.21,22875.15,0,0
651,CASH_OUT,305.05,C116523022,920.88,615.83,C463807209,729.02,972.28,0,0
589,CASH_IN,61180.5,C558122021,2504.74,0.0,C163047220,5341.89,58037.83,0,0
633,CASH_IN,333381.8,C243211052,2081.35,0.0,C873547619,2673.26,236319.65,0,0
399,TRANSFER,9359.51,C425956308,620.72,0.0,C818666964,108347.63,115966.69,0,0
33,CASH_OUT,176.79,C949551804,2567.63,2390.84,C710312157,6692.08,6841.26,0,0
367,CASH_OUT,24245.9,C986282676,3365.66,0.0,C101552179,163056.09,185871.27,0,0
135,CASH_IN,1591.83,C238309201,6674.02,5082.19,C686212752,13485.04,14934.07,0,0
661,CASH_OUT,2455.22,C226888606,169289.42,166834.2,C539014721,63941.93,66286.49,0,0
176,PAYMENT,25030.18,C726680900,8952.92,0.0,C315795311,3375.04,23721.81,0,0
170,CASH_OUT,12812.77,C469836574,10390.4,0.0,C338154918,9153.63,18664.19,0,0
186,TRANSFER,3365.74,C886036377,28677.93,25312.19,C177609624,44071.05,46832.02,0,0
478,CASH_OUT,2516.72,C928537235,9358.34,6841.62,C645679768,25057.49,27546.32,0,0
425,CASH_OUT,10162.96,C910432671,24348.6,14185.64,C861576438,12781.93,20549.46,0,0
705,PAYMENT,3877.56,C982343891,20351.75,16474.19,C178160697,2723.62,5641.2,0,0
310,CASH_OUT,1100.34,C747875139,16056.72,14956.38,C107154715,3693.03,4775.0,0,0
